trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3428388.4457025374,3247659.9619482853,3579834.608809835,3428388.4457025374,3428388.4457025374,-9131.099580656852,-9131.099580656852,-9131.099580656852,-9131.099580656852,-9131.099580656852,-9131.099580656852,0.0,0.0,0.0,3419257.3461218807
3428343.82531055,3269845.742095032,3593694.042488558,3428343.82531055,3428343.82531055,-8972.469751908839,-8972.469751908839,-8972.469751908839,-8972.469751908839,-8972.469751908839,-8972.469751908839,0.0,0.0,0.0,3419371.3555586413
3428299.616347085,3275821.045360098,3592103.4583364767,3428299.616347085,3428299.616347085,8907.193485195761,8907.193485195761,8907.193485195761,8907.193485195761,8907.193485195761,8907.193485195761,0.0,0.0,0.0,3437206.809832281
3428255.40738362,3265797.636601787,3591374.288541089,3428255.40738362,3428255.40738362,-5887.836262743409,-5887.836262743409,-5887.836262743409,-5887.836262743409,-5887.836262743409,-5887.836262743409,0.0,0.0,0.0,3422367.5711208764
3428211.1984201544,3283131.275493796,3597549.50292609,3428211.1984201544,3428211.1984201544,6984.929526520157,6984.929526520157,6984.929526520157,6984.929526520157,6984.929526520157,6984.929526520157,0.0,0.0,0.0,3435196.1279466744
3428166.9894566885,3280433.2360934475,3606332.4985052217,3428166.9894566885,3428166.9894566885,14715.693924137191,14715.693924137191,14715.693924137191,14715.693924137191,14715.693924137191,14715.693924137191,0.0,0.0,0.0,3442882.683380826
3428122.780493223,3255884.3112412416,3579446.542693159,3428122.780493223,3428122.780493223,-6616.411340477652,-6616.411340477652,-6616.411340477652,-6616.411340477652,-6616.411340477652,-6616.411340477652,0.0,0.0,0.0,3421506.369152745
3428078.571529758,3260708.511446662,3593282.1193111935,3428078.571529758,3428078.571529758,-9131.099580669937,-9131.099580669937,-9131.099580669937,-9131.099580669937,-9131.099580669937,-9131.099580669937,0.0,0.0,0.0,3418947.4719490884
3428034.3625662928,3263503.777083321,3588302.975671947,3428034.3625662928,3428034.3625662928,-8972.469751897745,-8972.469751897745,-8972.469751897745,-8972.469751897745,-8972.469751897745,-8972.469751897745,0.0,0.0,0.0,3419061.892814395
3427990.1536028273,3268792.0442134948,3599364.6030648192,3427990.1536028273,3427990.1536028273,8907.19348520844,8907.19348520844,8907.19348520844,8907.19348520844,8907.19348520844,8907.19348520844,0.0,0.0,0.0,3436897.3470880357
3427945.944639362,3249590.2507232632,3578622.054917352,3427945.944639362,3427945.944639362,-5887.836262771597,-5887.836262771597,-5887.836262771597,-5887.836262771597,-5887.836262771597,-5887.836262771597,0.0,0.0,0.0,3422058.1083765905
3427901.7356758965,3256251.1786687966,3602721.8215656145,3427901.7356758965,3427901.7356758965,6984.929526463642,6984.929526463642,6984.929526463642,6984.929526463642,6984.929526463642,6984.929526463642,0.0,0.0,0.0,3434886.66520236
3427857.5267124316,3280710.4302561437,3606049.7291554143,3427857.5267124316,3427857.5267124316,14715.693924161751,14715.693924161751,14715.693924161751,14715.693924161751,14715.693924161751,14715.693924161751,0.0,0.0,0.0,3442573.220636593
3427813.317748966,3255665.2618585043,3586113.9271462564,3427813.317748966,3427813.317748966,-6616.41134053567,-6616.41134053567,-6616.41134053567,-6616.41134053567,-6616.41134053567,-6616.41134053567,0.0,0.0,0.0,3421196.9064084305
3427769.1087855007,3256449.015603969,3579704.93340619,3427769.1087855007,3427769.1087855007,-9131.099580645476,-9131.099580645476,-9131.099580645476,-9131.099580645476,-9131.099580645476,-9131.099580645476,0.0,0.0,0.0,3418638.009204855
3427724.8998220353,3255126.0809280165,3580396.7160173557,3427724.8998220353,3427724.8998220353,-8972.46975188723,-8972.46975188723,-8972.46975188723,-8972.46975188723,-8972.46975188723,-8972.46975188723,0.0,0.0,0.0,3418752.4300701483
3427680.69085857,3279460.547205402,3597956.801436879,3427680.69085857,3427680.69085857,8907.193485215796,8907.193485215796,8907.193485215796,8907.193485215796,8907.193485215796,8907.193485215796,0.0,0.0,0.0,3436587.8843437857
3427636.4818951045,3259070.769155917,3588078.717897039,3427636.4818951045,3427636.4818951045,-5887.836262799784,-5887.836262799784,-5887.836262799784,-5887.836262799784,-5887.836262799784,-5887.836262799784,0.0,0.0,0.0,3421748.6456323047
3427592.272931639,3271321.0879064407,3590006.2470460045,3427592.272931639,3427592.272931639,6984.929526507576,6984.929526507576,6984.929526507576,6984.929526507576,6984.929526507576,6984.929526507576,0.0,0.0,0.0,3434577.2024581465
3427548.0639681737,3271558.074656768,3605954.4702864885,3427548.0639681737,3427548.0639681737,14715.693924168327,14715.693924168327,14715.693924168327,14715.693924168327,14715.693924168327,14715.693924168327,0.0,0.0,0.0,3442263.757892342
3427503.8550047083,3255191.45121384,3592674.5466491044,3427503.8550047083,3427503.8550047083,-6616.411340524862,-6616.411340524862,-6616.411340524862,-6616.411340524862,-6616.411340524862,-6616.411340524862,0.0,0.0,0.0,3420887.4436641834
3427460.8882410303,3251470.504559013,3580731.561871192,3427460.8882410303,3427460.8882410303,-9131.099580658567,-9131.099580658567,-9131.099580658567,-9131.099580658567,-9131.099580658567,-9131.099580658567,0.0,0.0,0.0,3418329.7886603717
3427417.9214773513,3256589.076119342,3594414.68973627,3427417.9214773513,3427417.9214773513,-8972.46975193651,-8972.46975193651,-8972.46975193651,-8972.46975193651,-8972.46975193651,-8972.46975193651,0.0,0.0,0.0,3418445.451725415
3427374.954713673,3261405.421652933,3601799.910820363,3427374.954713673,3427374.954713673,8907.193485228472,8907.193485228472,8907.193485228472,8907.193485228472,8907.193485228472,8907.193485228472,0.0,0.0,0.0,3436282.148198901
3427331.9879499944,3266228.273258661,3586482.8672227995,3427331.9879499944,3427331.9879499944,-5887.836262757697,-5887.836262757697,-5887.836262757697,-5887.836262757697,-5887.836262757697,-5887.836262757697,0.0,0.0,0.0,3421444.1516872365
3427289.0211863155,3275186.812530339,3606541.8236742825,3427289.0211863155,3427289.0211863155,6984.929526464523,6984.929526464523,6984.929526464523,6984.929526464523,6984.929526464523,6984.929526464523,0.0,0.0,0.0,3434273.95071278
3427246.0544226374,3284928.747494148,3608954.36769928,3427246.0544226374,3427246.0544226374,14715.693924174902,14715.693924174902,14715.693924174902,14715.693924174902,14715.693924174902,14715.693924174902,0.0,0.0,0.0,3441961.7483468126
3427203.0876589585,3261337.0680316174,3577829.120039134,3427203.0876589585,3427203.0876589585,-6616.4113404616055,-6616.4113404616055,-6616.4113404616055,-6616.4113404616055,-6616.4113404616055,-6616.4113404616055,0.0,0.0,0.0,3420586.676318497
3427160.12089528,3259100.410288054,3591183.035486425,3427160.12089528,3427160.12089528,-9131.099580671653,-9131.099580671653,-9131.099580671653,-9131.099580671653,-9131.099580671653,-9131.099580671653,0.0,0.0,0.0,3418029.0213146084
3427117.1541316016,3254125.7740527773,3573628.5475463066,3427117.1541316016,3427117.1541316016,-8972.469751925415,-8972.469751925415,-8972.469751925415,-8972.469751925415,-8972.469751925415,-8972.469751925415,0.0,0.0,0.0,3418144.6843796764
3427074.187367923,3270723.3540737987,3608691.4234435842,3427074.187367923,3427074.187367923,8907.193485221327,8907.193485221327,8907.193485221327,8907.193485221327,8907.193485221327,8907.193485221327,0.0,0.0,0.0,3435981.3808531445
3427031.2206042446,3250963.8334218734,3591990.0228044325,3427031.2206042446,3427031.2206042446,-5887.836262785884,-5887.836262785884,-5887.836262785884,-5887.836262785884,-5887.836262785884,-5887.836262785884,0.0,0.0,0.0,3421143.384341459
3426988.2538405657,3267371.6038894868,3590079.489154907,3426988.2538405657,3426988.2538405657,6984.9295265084575,6984.9295265084575,6984.9295265084575,6984.9295265084575,6984.9295265084575,6984.9295265084575,0.0,0.0,0.0,3433973.183367074
3426945.2870768877,3281816.0530520026,3596755.174702025,3426945.2870768877,3426945.2870768877,14715.69392418148,14715.69392418148,14715.69392418148,14715.69392418148,14715.69392418148,14715.69392418148,0.0,0.0,0.0,3441660.9810010693
3426902.3203132087,3263875.258421363,3582844.380684056,3426902.3203132087,3426902.3203132087,-6616.411340450798,-6616.411340450798,-6616.411340450798,-6616.411340450798,-6616.411340450798,-6616.411340450798,0.0,0.0,0.0,3420285.908972758
3426859.3535495303,3253659.929676902,3579675.6565525387,3426859.3535495303,3426859.3535495303,-9131.099580647191,-9131.099580647191,-9131.099580647191,-9131.099580647191,-9131.099580647191,-9131.099580647191,0.0,0.0,0.0,3417728.2539688833
3426816.386785852,3258282.6201409334,3586223.0930607254,3426816.386785852,3426816.386785852,-8972.469751913737,-8972.469751913737,-8972.469751913737,-8972.469751913737,-8972.469751913737,-8972.469751913737,0.0,0.0,0.0,3417843.917033938
3426773.4200221733,3271260.896539499,3597687.7538009924,3426773.4200221733,3426773.4200221733,8907.19348521418,8907.19348521418,8907.19348521418,8907.19348521418,8907.19348521418,8907.19348521418,0.0,0.0,0.0,3435680.6135073877
3426730.453258495,3264745.1368411705,3584382.3711185995,3426730.453258495,3426730.453258495,-5887.836262773159,-5887.836262773159,-5887.836262773159,-5887.836262773159,-5887.836262773159,-5887.836262773159,0.0,0.0,0.0,3420842.6169957216
3426687.486494816,3274880.4918565154,3596561.9263034365,3426687.486494816,3426687.486494816,6984.929526552393,6984.929526552393,6984.929526552393,6984.929526552393,6984.929526552393,6984.929526552393,0.0,0.0,0.0,3433672.4160213685
3426644.519833333,3279237.262649225,3610497.6086261044,3426644.519833333,3426644.519833333,14715.693924144822,14715.693924144822,14715.693924144822,14715.693924144822,14715.693924144822,14715.693924144822,0.0,0.0,0.0,3441360.2137574777
3426601.5531718493,3251340.0888554025,3578528.9147327314,3426601.5531718493,3426601.5531718493,-6616.411340474404,-6616.411340474404,-6616.411340474404,-6616.411340474404,-6616.411340474404,-6616.411340474404,0.0,0.0,0.0,3419985.1418313747
3426558.586510366,3258037.5981001486,3587396.936818571,3426558.586510366,3426558.586510366,-9131.099580660279,-9131.099580660279,-9131.099580660279,-9131.099580660279,-9131.099580660279,-9131.099580660279,0.0,0.0,0.0,3417427.4869297054
3426515.6198488823,3263059.439159549,3587671.7620414807,3426515.6198488823,3426515.6198488823,-8972.469751963601,-8972.469751963601,-8972.469751963601,-8972.469751963601,-8972.469751963601,-8972.469751963601,0.0,0.0,0.0,3417543.150096919
3426472.6531873993,3270030.064130763,3597454.8486573845,3426472.6531873993,3426472.6531873993,8907.193485207039,8907.193485207039,8907.193485207039,8907.193485207039,8907.193485207039,8907.193485207039,0.0,0.0,0.0,3435379.846672606
3426429.686525916,3250381.466038174,3580344.1397937033,3426429.686525916,3426429.686525916,-5887.8362628013465,-5887.8362628013465,-5887.8362628013465,-5887.8362628013465,-5887.8362628013465,-5887.8362628013465,0.0,0.0,0.0,3420541.850263115
3426386.7198644327,3267959.6459936635,3598411.03212136,3426386.7198644327,3426386.7198644327,6984.929526452383,6984.929526452383,6984.929526452383,6984.929526452383,6984.929526452383,6984.929526452383,0.0,0.0,0.0,3433371.649390885
3426343.753202949,3276461.9570014346,3611406.644913623,3426343.753202949,3426343.753202949,14715.693924194631,14715.693924194631,14715.693924194631,14715.693924194631,14715.693924194631,14715.693924194631,0.0,0.0,0.0,3441059.447127144
3426300.7865414657,3247779.5833344166,3573977.4659770983,3426300.7865414657,3426300.7865414657,-6616.41134049801,-6616.41134049801,-6616.41134049801,-6616.41134049801,-6616.41134049801,-6616.41134049801,0.0,0.0,0.0,3419684.375200968
3426257.8198799826,3249150.122538812,3568321.480199453,3426257.8198799826,3426257.8198799826,-9131.099580662372,-9131.099580662372,-9131.099580662372,-9131.099580662372,-9131.099580662372,-9131.099580662372,0.0,0.0,0.0,3417126.7202993203
3426214.853218499,3262678.6634148634,3573979.38186943,3426214.853218499,3426214.853218499,-8972.469751952507,-8972.469751952507,-8972.469751952507,-8972.469751952507,-8972.469751952507,-8972.469751952507,0.0,0.0,0.0,3417242.3834665464
3426171.886557016,3277439.6428702823,3597322.864104357,3426171.886557016,3426171.886557016,8907.193485219717,8907.193485219717,8907.193485219717,8907.193485219717,8907.193485219717,8907.193485219717,0.0,0.0,0.0,3435079.0800422356
3426128.9198955325,3246666.5930059343,3586012.270432522,3426128.9198955325,3426128.9198955325,-5887.836262794396,-5887.836262794396,-5887.836262794396,-5887.836262794396,-5887.836262794396,-5887.836262794396,0.0,0.0,0.0,3420241.0836327383
3426085.953234049,3274777.0514820423,3597775.008289549,3426085.953234049,3426085.953234049,6984.9295264963175,6984.9295264963175,6984.9295264963175,6984.9295264963175,6984.9295264963175,6984.9295264963175,0.0,0.0,0.0,3433070.8827605452
3426042.986572566,3281323.4562246148,3607177.595749767,3426042.986572566,3426042.986572566,14715.693924175957,14715.693924175957,14715.693924175957,14715.693924175957,14715.693924175957,14715.693924175957,0.0,0.0,0.0,3440758.680496742
3426000.0199110825,3246927.266023466,3588980.08054678,3426000.0199110825,3426000.0199110825,-6616.411340521615,-6616.411340521615,-6616.411340521615,-6616.411340521615,-6616.411340521615,-6616.411340521615,0.0,0.0,0.0,3419383.608570561
3425957.0532495994,3250430.018703068,3578640.498321236,3425957.0532495994,3425957.0532495994,-9131.09958065669,-9131.09958065669,-9131.09958065669,-9131.09958065669,-9131.09958065669,-9131.09958065669,0.0,0.0,0.0,3416825.9536689427
3425914.086588116,3257485.206799837,3580243.016435052,3425914.086588116,3425914.086588116,-8972.469751941993,-8972.469751941993,-8972.469751941993,-8972.469751941993,-8972.469751941993,-8972.469751941993,0.0,0.0,0.0,3416941.616836174
3425871.255176386,3263220.7804506775,3606808.079052077,3425871.255176386,3425871.255176386,8907.193485192749,8907.193485192749,8907.193485192749,8907.193485192749,8907.193485192749,8907.193485192749,0.0,0.0,0.0,3434778.448661579
3425828.4237646568,3269257.828353491,3588643.6363628563,3425828.4237646568,3425828.4237646568,-5887.836262787447,-5887.836262787447,-5887.836262787447,-5887.836262787447,-5887.836262787447,-5887.836262787447,0.0,0.0,0.0,3419940.5875018695
3425785.5923529267,3254727.6958270734,3595755.498101382,3425785.5923529267,3425785.5923529267,6984.929526453265,6984.929526453265,6984.929526453265,6984.929526453265,6984.929526453265,6984.929526453265,0.0,0.0,0.0,3432770.52187938
3425742.760941197,3284197.958761619,3590813.7924609357,3425742.760941197,3425742.760941197,14715.693924182535,14715.693924182535,14715.693924182535,14715.693924182535,14715.693924182535,14715.693924182535,0.0,0.0,0.0,3440458.4548653797
3425699.9295294676,3264300.0533091547,3584572.3238563393,3425699.9295294676,3425699.9295294676,-6616.411340510808,-6616.411340510808,-6616.411340510808,-6616.411340510808,-6616.411340510808,-6616.411340510808,0.0,0.0,0.0,3419083.5181889567
3425657.098117738,3242804.158882078,3574112.452991137,3425657.098117738,3425657.098117738,-9131.099580651002,-9131.099580651002,-9131.099580651002,-9131.099580651002,-9131.099580651002,-9131.099580651002,0.0,0.0,0.0,3416525.998537087
3425614.2667060085,3251135.9239905123,3569185.338712027,3425614.2667060085,3425614.2667060085,-8972.469751931481,-8972.469751931481,-8972.469751931481,-8972.469751931481,-8972.469751931481,-8972.469751931481,0.0,0.0,0.0,3416641.796954077
3425571.4352942784,3272846.941631779,3602691.1424584375,3425571.4352942784,3425571.4352942784,8907.193485219923,8907.193485219923,8907.193485219923,8907.193485219923,8907.193485219923,8907.193485219923,0.0,0.0,0.0,3434478.6287794984
3425528.6038825493,3250515.8208834035,3588842.770376756,3425528.6038825493,3425528.6038825493,-5887.836262780494,-5887.836262780494,-5887.836262780494,-5887.836262780494,-5887.836262780494,-5887.836262780494,0.0,0.0,0.0,3419640.7676197686
3425485.7724708193,3270238.350040038,3589253.9876039186,3425485.7724708193,3425485.7724708193,6984.9295264972,6984.9295264972,6984.9295264972,6984.9295264972,6984.9295264972,6984.9295264972,0.0,0.0,0.0,3432470.7019973164
3425442.9410590897,3272730.3555992697,3609687.810647477,3425442.9410590897,3425442.9410590897,14715.693924145877,14715.693924145877,14715.693924145877,14715.693924145877,14715.693924145877,14715.693924145877,0.0,0.0,0.0,3440158.6349832355
3425400.10964736,3254722.9781991737,3580651.5877348254,3425400.10964736,3425400.10964736,-6616.411340568824,-6616.411340568824,-6616.411340568824,-6616.411340568824,-6616.411340568824,-6616.411340568824,0.0,0.0,0.0,3418783.6983067915
3425357.2782356306,3244843.9626154904,3592600.472115651,3425357.2782356306,3425357.2782356306,-9131.099580653095,-9131.099580653095,-9131.099580653095,-9131.099580653095,-9131.099580653095,-9131.099580653095,0.0,0.0,0.0,3416226.1786549776
3425314.446823901,3258832.772852039,3578767.2450666255,3425314.446823901,3425314.446823901,-8972.469751919803,-8972.469751919803,-8972.469751919803,-8972.469751919803,-8972.469751919803,-8972.469751919803,0.0,0.0,0.0,3416341.9770719814
3425271.615412171,3272305.4267923157,3600314.0164735396,3425271.615412171,3425271.615412171,8907.193485212778,8907.193485212778,8907.193485212778,8907.193485212778,8907.193485212778,8907.193485212778,0.0,0.0,0.0,3434178.808897384
3425228.784000442,3250549.6684149154,3582318.030313719,3425228.784000442,3425228.784000442,-5887.836262767771,-5887.836262767771,-5887.836262767771,-5887.836262767771,-5887.836262767771,-5887.836262767771,0.0,0.0,0.0,3419340.947737674
3425185.952588712,3267684.1948661674,3600343.5124973976,3425185.952588712,3425185.952588712,6984.929526497642,6984.929526497642,6984.929526497642,6984.929526497642,6984.929526497642,6984.929526497642,0.0,0.0,0.0,3432170.8821152095
3425143.1211769823,3275858.801061584,3612489.2646144154,3425143.1211769823,3425143.1211769823,14715.693924109219,14715.693924109219,14715.693924109219,14715.693924109219,14715.693924109219,14715.693924109219,0.0,0.0,0.0,3439858.8151010917
3425100.289765253,3252413.9059443995,3593597.098461646,3425100.289765253,3425100.289765253,-6616.411340471158,-6616.411340471158,-6616.411340471158,-6616.411340471158,-6616.411340471158,-6616.411340471158,0.0,0.0,0.0,3418483.878424782
3425058.5780111905,3251974.6908167703,3570693.2473279736,3425058.5780111905,3425058.5780111905,-9131.099580647407,-9131.099580647407,-9131.099580647407,-9131.099580647407,-9131.099580647407,-9131.099580647407,0.0,0.0,0.0,3415927.478430543
3425016.8662571283,3249448.1546519888,3582391.6403776826,3425016.8662571283,3425016.8662571283,-8972.46975190929,-8972.46975190929,-8972.46975190929,-8972.46975190929,-8972.46975190929,-8972.46975190929,0.0,0.0,0.0,3416044.396505219
3424975.154503066,3284863.32871265,3586756.56355077,3424975.154503066,3424975.154503066,8907.193485225456,8907.193485225456,8907.193485225456,8907.193485225456,8907.193485225456,8907.193485225456,0.0,0.0,0.0,3433882.3479882916
3424933.4427490034,3260360.670446824,3575083.9767028685,3424933.4427490034,3424933.4427490034,-5887.836262760822,-5887.836262760822,-5887.836262760822,-5887.836262760822,-5887.836262760822,-5887.836262760822,0.0,0.0,0.0,3419045.6064862427
3424891.730994941,3263312.704139949,3593062.1943064197,3424891.730994941,3424891.730994941,6984.929526441124,6984.929526441124,6984.929526441124,6984.929526441124,6984.929526441124,6984.929526441124,0.0,0.0,0.0,3431876.6605213825
3424850.019240879,3281713.3894603783,3599918.6890318478,3424850.019240879,3424850.019240879,14715.693924159028,14715.693924159028,14715.693924159028,14715.693924159028,14715.693924159028,14715.693924159028,0.0,0.0,0.0,3439565.713165038
3424808.307486817,3253514.091474053,3574712.750180134,3424808.307486817,3424808.307486817,-6616.411340494762,-6616.411340494762,-6616.411340494762,-6616.411340494762,-6616.411340494762,-6616.411340494762,0.0,0.0,0.0,3418191.896146322
3424766.595732754,3249003.422097003,3584187.579675655,3424766.595732754,3424766.595732754,-9131.099580660497,-9131.099580660497,-9131.099580660497,-9131.099580660497,-9131.099580660497,-9131.099580660497,0.0,0.0,0.0,3415635.4961520936
3424724.883978692,3250347.219940275,3582323.4803635906,3424724.883978692,3424724.883978692,-8972.469751898196,-8972.469751898196,-8972.469751898196,-8972.469751898196,-8972.469751898196,-8972.469751898196,0.0,0.0,0.0,3415752.4142267937
3424683.1722246297,3273144.0182128996,3613901.2552660573,3424683.1722246297,3424683.1722246297,8907.193485238136,8907.193485238136,8907.193485238136,8907.193485238136,8907.193485238136,8907.193485238136,0.0,0.0,0.0,3433590.365709868
3424641.4604705675,3254225.2542261425,3586940.9181198594,3424641.4604705675,3424641.4604705675,-5887.836262789009,-5887.836262789009,-5887.836262789009,-5887.836262789009,-5887.836262789009,-5887.836262789009,0.0,0.0,0.0,3418753.6242077784
3424599.748716505,3275525.16609084,3604476.5930553717,3424599.748716505,3424599.748716505,6984.929526441565,6984.929526441565,6984.929526441565,6984.929526441565,6984.929526441565,6984.929526441565,0.0,0.0,0.0,3431584.6782429465
3424558.036962443,3281834.9338140585,3611261.989102739,3424558.036962443,3424558.036962443,14715.693924122372,14715.693924122372,14715.693924122372,14715.693924122372,14715.693924122372,14715.693924122372,0.0,0.0,0.0,3439273.7308865655
3424516.3252083804,3252030.8824076247,3581766.8954197513,3424516.3252083804,3424516.3252083804,-6616.411340518368,-6616.411340518368,-6616.411340518368,-6616.411340518368,-6616.411340518368,-6616.411340518368,0.0,0.0,0.0,3417899.913867862
3424474.613454318,3246507.9512962606,3572150.4214227917,3424474.613454318,3424474.613454318,-9131.099580654813,-9131.099580654813,-9131.099580654813,-9131.099580654813,-9131.099580654813,-9131.099580654813,0.0,0.0,0.0,3415343.5138736633
3424432.9017002555,3249429.833953052,3594234.362764945,3424432.9017002555,3424432.9017002555,-8972.469751947476,-8972.469751947476,-8972.469751947476,-8972.469751947476,-8972.469751947476,-8972.469751947476,0.0,0.0,0.0,3415460.431948308
3424391.1899461932,3269040.8022500253,3592230.153572305,3424391.1899461932,3424391.1899461932,8907.193485211168,8907.193485211168,8907.193485211168,8907.193485211168,8907.193485211168,8907.193485211168,0.0,0.0,0.0,3433298.3834314044
3424349.478192131,3259198.4748849776,3565341.317884531,3424349.478192131,3424349.478192131,-5887.83626274692,-5887.83626274692,-5887.83626274692,-5887.83626274692,-5887.83626274692,-5887.83626274692,0.0,0.0,0.0,3418461.6419293843
3424307.7664380684,3262580.558370251,3585792.93310077,3424307.7664380684,3424307.7664380684,6984.9295264855,6984.9295264855,6984.9295264855,6984.9295264855,6984.9295264855,6984.9295264855,0.0,0.0,0.0,3431292.695964554
3424276.0296453433,3264258.2453740034,3598045.095629696,3424276.0296453433,3424276.0296453433,14715.69392412895,14715.69392412895,14715.69392412895,14715.69392412895,14715.69392412895,14715.69392412895,0.0,0.0,0.0,3438991.7235694723
3424244.2928526187,3256988.505781423,3591753.5408126963,3424244.2928526187,3424244.2928526187,-6616.411340455112,-6616.411340455112,-6616.411340455112,-6616.411340455112,-6616.411340455112,-6616.411340455112,0.0,0.0,0.0,3417627.8815121637
3424212.556059894,3241272.0388696594,3587484.5893785153,3424212.556059894,3424212.556059894,-9131.099580667898,-9131.099580667898,-9131.099580667898,-9131.099580667898,-9131.099580667898,-9131.099580667898,0.0,0.0,0.0,3415081.4564792262
3424180.819267169,3252262.2416734966,3586589.683456565,3424180.819267169,3424180.819267169,-8972.469751936382,-8972.469751936382,-8972.469751936382,-8972.469751936382,-8972.469751936382,-8972.469751936382,0.0,0.0,0.0,3415208.3495152327
3424149.0824744445,3262068.711926295,3588376.2385122892,3424149.0824744445,3424149.0824744445,8907.193485198695,8907.193485198695,8907.193485198695,8907.193485198695,8907.193485198695,8907.193485198695,0.0,0.0,0.0,3433056.275959643
3424117.3456817195,3245612.532479861,3586588.1393309915,3424117.3456817195,3424117.3456817195,-5887.836262775107,-5887.836262775107,-5887.836262775107,-5887.836262775107,-5887.836262775107,-5887.836262775107,0.0,0.0,0.0,3418229.5094189444
3424085.608888995,3268687.3207209622,3596398.255693127,3424085.608888995,3424085.608888995,6984.929526485941,6984.929526485941,6984.929526485941,6984.929526485941,6984.929526485941,6984.929526485941,0.0,0.0,0.0,3431070.538415481
3424053.87209627,3264647.716487987,3607702.412764713,3424053.87209627,3424053.87209627,14715.69392415351,14715.69392415351,14715.69392415351,14715.69392415351,14715.69392415351,14715.69392415351,0.0,0.0,0.0,3438769.5660204235
3424022.1353035453,3257632.499110754,3584599.188032163,3424022.1353035453,3424022.1353035453,-6616.411340478717,-6616.411340478717,-6616.411340478717,-6616.411340478717,-6616.411340478717,-6616.411340478717,0.0,0.0,0.0,3417405.7239630665
3423990.39851082,3250655.5454429104,3578898.618458668,3423990.39851082,3423990.39851082,-9131.099580643437,-9131.099580643437,-9131.099580643437,-9131.099580643437,-9131.099580643437,-9131.099580643437,0.0,0.0,0.0,3414859.298930177
3423958.6617180957,3260519.103242747,3579121.299527922,3423958.6617180957,3423958.6617180957,-8972.469751925866,-8972.469751925866,-8972.469751925866,-8972.469751925866,-8972.469751925866,-8972.469751925866,0.0,0.0,0.0,3414986.19196617
3423926.9249253706,3269514.4091254305,3595241.9537309194,3423926.9249253706,3423926.9249253706,8907.193485211375,8907.193485211375,8907.193485211375,8907.193485211375,8907.193485211375,8907.193485211375,0.0,0.0,0.0,3432834.118410582
3423895.188132646,3264914.666098981,3584987.9463182576,3423895.188132646,3423895.188132646,-5887.836262762384,-5887.836262762384,-5887.836262762384,-5887.836262762384,-5887.836262762384,-5887.836262762384,0.0,0.0,0.0,3418007.3518698835
3423863.451339921,3259790.1852252074,3600938.7993717142,3423863.451339921,3423863.451339921,6984.929526529874,6984.929526529874,6984.929526529874,6984.929526529874,6984.929526529874,6984.929526529874,0.0,0.0,0.0,3430848.3808664507
3423831.714547196,3271017.578858882,3605664.0066238465,3423831.714547196,3423831.714547196,14715.693924160085,14715.693924160085,14715.693924160085,14715.693924160085,14715.693924160085,14715.693924160085,0.0,0.0,0.0,3438547.408471356
3423799.9777544714,3262434.462345951,3592627.618418694,3423799.9777544714,3423799.9777544714,-6616.411340502322,-6616.411340502322,-6616.411340502322,-6616.411340502322,-6616.411340502322,-6616.411340502322,0.0,0.0,0.0,3417183.5664139693
3423768.240961747,3256387.840576152,3591960.5677706515,3423768.240961747,3423768.240961747,-9131.099580656526,-9131.099580656526,-9131.099580656526,-9131.099580656526,-9131.099580656526,-9131.099580656526,0.0,0.0,0.0,3414637.14138109
3423736.5041690217,3256407.0286235916,3577476.916508157,3423736.5041690217,3423736.5041690217,-8972.46975191477,-8972.46975191477,-8972.46975191477,-8972.46975191477,-8972.46975191477,-8972.46975191477,0.0,0.0,0.0,3414764.034417107
3423729.0198233277,3269581.126755202,3602592.626117871,3423729.0198233277,3423729.0198233277,8907.193485224052,8907.193485224052,8907.193485224052,8907.193485224052,8907.193485224052,8907.193485224052,0.0,0.0,0.0,3432636.213308552
3423721.535477634,3257634.343087577,3572771.285839118,3423721.535477634,3423721.535477634,-5887.836262755435,-5887.836262755435,-5887.836262755435,-5887.836262755435,-5887.836262755435,-5887.836262755435,0.0,0.0,0.0,3417833.6992148785
3423714.05113194,3262180.2238894817,3584373.3152238266,3423714.05113194,3423714.05113194,6984.929526486825,6984.929526486825,6984.929526486825,6984.929526486825,6984.929526486825,6984.929526486825,0.0,0.0,0.0,3430698.980658427
3423706.5667862454,3270396.810978107,3605226.866514038,3423706.5667862454,3423706.5667862454,14715.693924166662,14715.693924166662,14715.693924166662,14715.693924166662,14715.693924166662,14715.693924166662,0.0,0.0,0.0,3438422.260710412
3423699.082440552,3257854.9358546254,3579886.8647653083,3423699.082440552,3423699.082440552,-6616.411340491516,-6616.411340491516,-6616.411340491516,-6616.411340491516,-6616.411340491516,-6616.411340491516,0.0,0.0,0.0,3417082.6711000605
3423691.5980948578,3246602.6141651003,3566553.5005467706,3423691.5980948578,3423691.5980948578,-9131.099580658618,-9131.099580658618,-9131.099580658618,-9131.099580658618,-9131.099580658618,-9131.099580658618,0.0,0.0,0.0,3414560.498514199
